track_id,song_id,artist_id,artist_name,song_title,genre,dot_match_1,dot_match_2,dot_match_3,centered_match_1,centered_match_2,centered_match_3,corr_match_1,corr_match_2,corr_match_3,cosine_match_1,cosine_match_2,cosine_match_3
TRCLERB12903CBBC8D,SODKNST12D02193AD7,ARB054P1187B9AD32E,Santana,Life Is Anew,latin,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Tony Bennett - Because Of You,Assemblage 23 - MAPS OF REALITY,Dawn of Relic - The Awakening,Tony Bennett - Because Of You,Assemblage 23 - MAPS OF REALITY,Dawn of Relic - The Awakening
TRNXCMJ128F4295BC6,SOCYFSR12AB018C4AF,AR6PJ8R1187FB5AD70,Shakira,Donde Estas Corazon,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - La ciudad nunca duerme,Rey Ruiz - No Existe Un Lugar,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - La ciudad nunca duerme,Rey Ruiz - No Existe Un Lugar,Rosana - Nadie mas que yo (directo Las Ventas),Todos Tus Muertos - No Mas Apartheid,Mecano - Cenando En Paris,Rosana - Nadie mas que yo (directo Las Ventas),Todos Tus Muertos - No Mas Apartheid,Mecano - Cenando En Paris
TRNXJGR128F93044E7,SOUGMXP12AB017C76C,AR6PJ8R1187FB5AD70,Shakira,Octavo Día,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Malu - Agua De Mayo,Malu - Y Sigo Preguntandome,Joan Manuel Serrat - Mediterraneo,Malu - Agua De Mayo,Malu - Y Sigo Preguntandome,Joan Manuel Serrat - Mediterraneo
TRJHDIB128F92E5849,SOVJQJJ12A8C1448E7,AR6PJ8R1187FB5AD70,Shakira,Te Necesito,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Johnny Prez - Te Vuelvo Loca,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Johnny Prez - Te Vuelvo Loca,Aventura - Todavía Me Amas,Aventura - Obsesion (English Remix_ Album Version),Luz Casal - No Te Vayas,Aventura - Todavía Me Amas,Aventura - Obsesion (English Remix_ Album Version),Luz Casal - No Te Vayas
TRYQVKS128F4259A11,SOXVXZS12AF72ABF9F,ARB054P1187B9AD32E,Santana,Evil Ways,latin,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Michael Jackson - Man In The Mirror,Fat Joe - Preacher On A Sunday Morning,Amel Larrieux - Sweet Misery,The Monkees - I'll Spend My Life With You,Fat Joe - Preacher On A Sunday Morning,Atmosphere - Happymess,Westside Connection - Superstar (Double Murder = Double Platinum)
TRSOTQI128E0789132,SOURGXB12A6701F9E5,ARJW1SP1187FB4CA51,Pink Martini,Anna (el negro zumbon),latin,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Five - That's What You Told Me,Inti Illimani - El Arado,Rosana - A fuego lento (directo Las Ventas),Thomas Dybdahl - U,Inti Illimani - El Arado,Rosana - A fuego lento (directo Las Ventas),Gloria Estefan - Nuevo Dia (New Day)
TRZHOUV128F9316269,SOIYPYO12AB017C8BE,ARJW1SP1187FB4CA51,Chavela Vargas,Piensa en mi,latin,Abba - Move On,Violadores del Verso - Dale tiempo al rumor,Horace Andy - Horse With No Name,Abba - Move On,Violadores del Verso - Dale tiempo al rumor,Horace Andy - Horse With No Name,Enrique Iglesias - La Chica De Ayer,Maelo Ruiz - Asi Eres Tu,Shakira - Tú,Enrique Iglesias - La Chica De Ayer,Maelo Ruiz - Asi Eres Tu,Shakira - Tú
TRPXMGA128F42A98BA,SOGHCII12D021B3225,ARB054P1187B9AD32E,Santana,Esperando,latin,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),The Roots - Mellow My Man,Nina Simone - My Baby Just Cares For Me,Nina Simone - My Baby Just Cares For Me,The Roots - Mellow My Man,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Nina Simone - My Baby Just Cares For Me,Patty Griffin - Waiting For My Child,Doyle Bramhall - Cryin',Patty Griffin - Waiting For My Child,Nina Simone - My Baby Just Cares For Me,Doyle Bramhall - Cryin'
TRBYMWR128F425DD8E,SOMNTDT12A8AE47628,AR65K7A1187FB4DAA4,Beyoncé,Beautiful Liar (Bello Embustero),latin,Enrique Iglesias - Miss You,Violadores del Verso - Dale tiempo al rumor,Tracey Ullman - Breakaway,Enrique Iglesias - Miss You,Tracey Ullman - Breakaway,Violadores del Verso - Dale tiempo al rumor,Frank Reyes - Vine A Decirte Adios,Rey Ruiz - No Existe Un Lugar,Shakira - Años Luz,Frank Reyes - Vine A Decirte Adios,Rey Ruiz - No Existe Un Lugar,Shakira - Años Luz
TRPAZDJ128F42881A1,SOGAFMO12D02199AD2,ARYN2M61187B995BD6,Juanes,Rosario Tijeras,latin,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Abba - Move On,Horace Andy - Horse With No Name,Violadores del Verso - Dale tiempo al rumor,Joan Manuel Serrat - La Aristocracia del Barrio,Tito El Bambino - Sol_ Playa Y Arena,Mercedes Sosa - El Cosechero,Joan Manuel Serrat - La Aristocracia del Barrio,Tito El Bambino - Sol_ Playa Y Arena,Mercedes Sosa - El Cosechero
TRHZGZO128F9341C4A,SOAUETF12D02199708,ARLUF1T1187FB3603B,Ricardo Arjona,Animal Nocturno,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Violadores del Verso - La ciudad nunca duerme,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Los Van Van - El Negro Está Cocinando,Los Van Van - Quien No Ha Dicho Una Mentira,El Barrio - Don Manuel Sr. Molina,Juan Carlos Baglietto - Cuando,Los Van Van - Quien No Ha Dicho Una Mentira,El Barrio - Don Manuel Sr. Molina,Juan Carlos Baglietto - Cuando
TRDFNLR12903CB0FE4,SOFDJSB12AB0183B5B,ARGN0KR1187B991A99,Camila,Alejate De Mi,latin,Violadores del Verso - Dale tiempo al rumor,Victor Manuelle - Lloré Lloré,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Dale tiempo al rumor,Victor Manuelle - Lloré Lloré,Los Van Van - El Negro Está Cocinando,Aventura - Obsesion (English Remix_ Album Version),Bebe - La Coqueta,Edurne - Aqui Se Termino (Never Forever),Aventura - Obsesion (English Remix_ Album Version),Bebe - La Coqueta,Edurne - Aqui Se Termino (Never Forever)
TROBWIG12903CB0FD7,SODWRNB12AB0183B3B,ARGN0KR1187B991A99,Camila,Entre Tus Alas,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Carlos Vives - 19 De Noviembre,Fanny Lu - Es Por Ti,Carlos Vives - Amor Latino,Carlos Vives - 19 De Noviembre,Fanny Lu - Es Por Ti,Carlos Vives - Amor Latino
TRDWUTF12903CA9249,SODRAIV12A8C1430AB,ARGN0KR1187B991A99,Camila,Me Basto,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Daddy Yankee - Como Y Vete,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Daddy Yankee - Como Y Vete,Luz Casal - No Te Vayas,Intocable - Te Extrano,Enrique Iglesias - Al Despertar,Luz Casal - No Te Vayas,Intocable - Te Extrano,Enrique Iglesias - Al Despertar
TRCRNBS128F9347F55,SOTOLCQ12AF729AC84,ARGN0KR1187B991A99,Camila,Va Para Ti,latin,Enrique Iglesias - Miss You,Tracey Ullman - Breakaway,Los Van Van - El Negro Está Cocinando,Enrique Iglesias - Miss You,Tracey Ullman - Breakaway,Los Van Van - El Negro Está Cocinando,Moenia - Manto Estelar,Mecano - La Estación,Rey Ruiz - No Me Acostumbro,Moenia - Manto Estelar,Mecano - La Estación,Rey Ruiz - No Me Acostumbro
TRDYKYQ12903CAD2B8,SOCDZHG12A58A81315,AR81DGA1187B9A0A43,Reik,Fui,latin,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Violadores del Verso - La ciudad nunca duerme,Violadores del Verso - Dale tiempo al rumor,Violadores del Verso - Cantando,Violadores del Verso - La ciudad nunca duerme,Enrique Iglesias - Lloro Por Ti,Gilberto Santa Rosa - No Pense Enamorarme Otra Vez,Canteca de macao - La rabia,Enrique Iglesias - Lloro Por Ti,Gilberto Santa Rosa - No Pense Enamorarme Otra Vez,Canteca de macao - La rabia
TRAYQRI12903CAD2A1,SOFPPPB12AB018BB18,AR81DGA1187B9A0A43,Reik,Ilusionado,latin,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Cantando,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Cantando,Bebe - La Coqueta,Daddy Yankee - Todos Quieren A Raymond,Fonseca - Sueño,Bebe - La Coqueta,Daddy Yankee - Todos Quieren A Raymond,Fonseca - Sueño
TRGFMTT12903CAD2A2,SOIKGCB12AF72A11C6,AR81DGA1187B9A0A43,Reik,Piel De Ciudad,latin,Violadores del Verso - Cantando,Violadores del Verso - Dale tiempo al rumor,Victor Manuelle - Lloré Lloré,Violadores del Verso - Cantando,Victor Manuelle - Lloré Lloré,Violadores del Verso - Dale tiempo al rumor,Lynda - Voy A Seguir,Juanes - Tu Y Yo,Camila - Alejate De Mi,Lynda - Voy A Seguir,Juanes - Tu Y Yo,Camila - Alejate De Mi
TRJXNZL128F92E54EE,SOQUZCC12A8C140463,AR81DGA1187B9A0A43,Reik,Quedate,latin,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Cantando,Violadores del Verso - Dale tiempo al rumor,Los Van Van - El Negro Está Cocinando,Violadores del Verso - Cantando,Gilberto Santa Rosa - Ni Te Llamo Ni Te Busco,Aventura - Todavía Me Amas,Edurne - Aqui Se Termino (Never Forever),Gilberto Santa Rosa - Ni Te Llamo Ni Te Busco,Aventura - Todavía Me Amas,Edurne - Aqui Se Termino (Never Forever)
TRDOVAF128F93112F7,SOLRFDT12AB0183B0D,ARU3BQ91187FB5A3D6,Animal Collective,Brother Sport,latin,Lauryn Hill - Interlude 5,Michael Jackson - Man In The Mirror,Marques Houston - Cancel (Album Version),Lauryn Hill - Interlude 5,Marques Houston - Cancel (Album Version),Fatboy Slim - Acid 8000,Fergie - Get Your Hands Up,Ignite - In Moderation,Depeche Mode - Freestate,Fergie - Get Your Hands Up,Ignite - In Moderation,Depeche Mode - Freestate
TRVPMSA128F9331D03,SOJQZHG12AB0185EAB,ART5MUE1187B98C961,Metallica,The Prince,metal,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Diana Krall - I've Grown Accustomed To His Face,Gil Scott-Heron - Me And The Devil,The Pietasters - Crime,Diana Krall - I've Grown Accustomed To His Face,Gil Scott-Heron - Me And The Devil,The Pietasters - Crime
TRPCZPE12903CAF5BD,SOAVPPJ12A8C13EFBC,ARC9CR51187FB51A13,Avenged Sevenfold,Second Heartbeat,metal,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Rufio - Just a Memory,Leon Jackson - A Song For You,Musiq - Whereareyougoing,Rufio - Just a Memory,Leon Jackson - A Song For You,Musiq - Whereareyougoing
TRNUDHG12903CAF56B,SOLFXQT12A8C13E06C,ARC9CR51187FB51A13,Avenged Sevenfold,To End The Rapture,metal,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Pain of Salvation - Spitfall,Lauryn Hill - Interlude 5,Pain of Salvation - Spitfall,Ja Rule - One of Us,Theatres Des Vampires - Throne Of Dark Immortals,Anacrusis - What You Became,Incantation - Apocalyptic Destroyer of Angels,Theatres Des Vampires - Throne Of Dark Immortals,Anacrusis - What You Became,Bad Religion - Chimaera (Album Version)
TRJAABI12903CF759F,SOKACRK12AC90759DA,ARJ94571187B98C352,blessthefall,Witness,metal,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,"Brand New Heavies_ The - You Are The Universe (Roger's Universal 7"" Edit)",Chiasm - Incision,Kevin Devine - It's Only Your Life,Chiasm - Incision,"Brand New Heavies_ The - You Are The Universe (Roger's Universal 7"" Edit)",Kevin Devine - It's Only Your Life
TRREMAP128F42983BD,SOWEDJU12D02198FF6,ARU6HMT1187FB38801,HIM,Heartache Every Moment,metal,Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Vanilla Ice - Ice Is Workin' It,Daft Punk - Touch It / Technologic,Final Fantasy - The Miner Becomes Forgetful,Reckless Kelly - Broken Heart,Classified - All About U,Final Fantasy - The Miner Becomes Forgetful,Classified - All About U,Reckless Kelly - Broken Heart
TRFRDZW128F429C337,SOAVNID12A8C13B197,ARU6HMT1187FB38801,HIM,Sigillum Diaboli,metal,Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Erykah Badu - I Want You,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Bouncing Souls_ The - Pervert,Joe Henry - Sold,Gang Starr - Gotta Get Over (Taking Loot) (Explicit),Bouncing Souls_ The - Pervert,Joe Henry - Sold,Gang Starr - Gotta Get Over (Taking Loot) (Explicit)
TRHVUCJ128F934B68C,SOPDMDM12A8C132ABD,ARWMY7E1187B9B7049,As I Lay Dying,Refined By Your Embrace,metal,Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Jay-Jay Johanson - I fantasize of you,Eminem - Rabbit Run,KATAKLYSM - Beyond Salvation,Jay-Jay Johanson - I fantasize of you,Eminem - Rabbit Run,KATAKLYSM - Beyond Salvation
TRIBZVH128F934B68D,SOWJVZY12A8C132AC2,ARWMY7E1187B9B7049,As I Lay Dying,The Innocence Spilled,metal,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Dashboard Confessional - The End Of An Anchor,Robben Ford - Something For The Pain,Dominici - So Help Me God,Dashboard Confessional - The End Of An Anchor,Robben Ford - Something For The Pain,Onyx - Feel Me
TRZOLOQ128F428FA00,SOHEPVU12A8C13A03D,ARMGBBW1187FB4A7A0,August Burns Red,An American Dream,metal,Lauryn Hill - Interlude 5,Ja Rule - One of Us,The Pharcyde - Otha Fish,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Jennifer Lopez - The Way It Is,Silje Nergaard - This Is Not America,Poisonblack - Bear The Cross,Against All Authority - Threat,Silje Nergaard - This Is Not America,Poisonblack - Bear The Cross,Against All Authority - Threat
TRFQWAQ128F14B084D,SOLXNXB12A6D4FBCDA,ARPFK3E1187B9A43BF,Underoath,The Changing Of Times,metal,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Musiq - Whereareyougoing,Ginuwine - Only When ur Lonely,Hello Saferide - Get Sick Soon,Musiq - Whereareyougoing,Ginuwine - Only When ur Lonely,Hello Saferide - Get Sick Soon
TRLKWJA128F92E154E,SOFDWFR12A58A77D46,ARLHB6B1187B9B1B14,Haste The Day,Autumn,metal,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Daft Punk - Touch It / Technologic,The Roots - Mellow My Man,Daft Punk - Touch It / Technologic,Slick Rick - Let's Get Crazy,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Texta - Sprachbarrieren,Jupiter Jones - Auf das Leben,Samy Deluxe - Viel Mehr,Texta - Sprachbarrieren,Jupiter Jones - Auf das Leben,Samy Deluxe - Viel Mehr
TRNQSWR128EF34375F,SOWHMAY12A67ADD2E3,ARLHB6B1187B9B1B14,Haste The Day,Chorus Of Angels,metal,Ja Rule - One of Us,Lauryn Hill - Interlude 5,Röyksopp - Remind Me (Live),Röyksopp - Remind Me (Live),Fatboy Slim - Right Here Right Now,Ja Rule - One of Us,Ed Harcourt - Fireflies Take Flight,Röyksopp - Remind Me (Live),Vienna Teng - Now Three,Ed Harcourt - Fireflies Take Flight,Vienna Teng - Now Three,Röyksopp - Remind Me (Live)
TRGQLSE128F93257D8,SOUZNST12A58A7EF1D,ARQETJY1187FB3FE74,Demon Hunter,Follow The Wolves,metal,Ja Rule - One of Us,Eminem - If I Had,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Eminem - If I Had,BAL-SAGOTH - The chronicle of shadows,Goatwhore - Vengeance of Demonic Fury,Sandy Denny - Full Moon,Akercocke - Son Of The Morning,Sandy Denny - Full Moon,Goatwhore - Vengeance of Demonic Fury,Akercocke - Son Of The Morning
TRCAWAA128F93257D1,SOCLOSW12AB0187E07,ARQETJY1187FB3FE74,Demon Hunter,I Am You,metal,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Twista - I'm A Winner (Amended Album Version),Kingston Falls - The Weak Shall Prevail,For Today - Redemption,Seventh Day Slumber - Burning Bridges,Kingston Falls - The Weak Shall Prevail,For Today - Redemption,Seventh Day Slumber - Burning Bridges
TRWPRIF128EF34B8F8,SOXZKPU12AF72AAB3B,ARQETJY1187FB3FE74,Demon Hunter,The Science Of Lies,metal,Lauryn Hill - Interlude 5,Ja Rule - One of Us,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Ja Rule - One of Us,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Immortal Technique - The 4th Branch,Sebadoh - Showtape '91,Andrew Lloyd Webber - Masquerade,Immortal Technique - The 4th Branch,Sebadoh - Showtape '91,Andrew Lloyd Webber - Masquerade
TRKLLYD128F4273FF4,SOHRFIP12A8C12FFD1,AR8DTVF1187B9AA292,Ozzy Osbourne,Slow Down,metal,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Eminem - My Darling,Field Music - You're Not Supposed To,Harry Belafonte - Angelina,The Plasmatics - You're A Zombie,Harry Belafonte - Angelina,The Plasmatics - You're A Zombie,Kevin Devine - It's Only Your Life
TRQJQNX128F4266704,SOEVNLW12A8C13401E,AR8DTVF1187B9AA292,Ozzy Osbourne,Steal Away (The Night),metal,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Lauryn Hill - Interlude 5,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - My Darling,Manic Street Preachers - Further Away,Incognito - Chase The Clouds Away,Burt Bacharach - The Look Of Love,Manic Street Preachers - Further Away,Incognito - Chase The Clouds Away,Burt Bacharach - The Look Of Love
TRYIKZR128E0783C64,SOBEOHW12AF72A5BFC,AR98JLC1187B9ADE23,Megadeth,Black Curtains (2004 Digital Remaster),metal,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,The Roots - Mellow My Man,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,The Roots - Mellow My Man,Ima Robot - Black Jettas,Martin Sexton - Black Sheep,Joan Baez - Black Is The Color,Ima Robot - Black Jettas,Martin Sexton - Black Sheep,Joan Baez - Black Is The Color
TRIOZOZ128F92FA0C2,SOVOXQN12A3F1EC5FA,AR98JLC1187B9ADE23,Megadeth,Die Dead Enough,metal,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Eminem - 8 Mile,Mario Vazquez - Everytime I...,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Mario Vazquez - Everytime I...,Eminem - 8 Mile,Manafest - Runaway,Deep Dish - Awake Enough,Joe Bonamassa - Ball Peen Hammer,Manafest - Runaway,Deep Dish - Awake Enough,Joe Bonamassa - Ball Peen Hammer
TRUHHWN128F93045BA,SOKAEJQ12AB0181294,ARVSQHB1187B992FF0,Drowning Pool,Bodies,metal,Danity Kane - Hold Me Down (Album Version),Akon - Locked Up,Lauryn Hill - Interlude 5,Danity Kane - Hold Me Down (Album Version),Akon - Locked Up,Jessica Mauboy - Let Me Be Me,Lisa Lisa & Cult Jam - Let The Beat Hit 'Em,Dean Martin - Let Me Go Lover,Jessica Mauboy - Let Me Be Me,Lisa Lisa & Cult Jam - Let The Beat Hit 'Em,Dean Martin - Let Me Go Lover,Jessica Mauboy - Let Me Be Me
TRJHNLI128F934B2CA,SONCWXR12D021B1283,AR5Z3L01187B99C5A9,Cannibal Corpse,Rotting Head,metal,Ja Rule - One of Us,Beastie Boys - B-Boy Bouillabaisse: A.W.O.L. (2009 Digital Remaster),Lauryn Hill - Interlude 5,Ja Rule - One of Us,Life Without Buildings - New Town,The Pharcyde - Otha Fish,Moonsorrow - Tuleen Ajettu Maa,Goatwhore - Vengeance of Demonic Fury,Goatwhore - Bloodletting Upon The Cloven Hoof,Moonsorrow - Tuleen Ajettu Maa,Goatwhore - Vengeance of Demonic Fury,Kurt Elling - Resolution
TRQGFHN128F428643E,SOVKLCX12A8C13860D,AR0KBXO1187B996460,Slipknot,Gehenna,metal,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Lauryn Hill - Interlude 5,Twista - I'm A Winner (Amended Album Version),Erykah Badu - I Want You,Common - I Want You,Jonny Lang - Breakin Me,Psapp - I Want That,Common - I Want You,Jonny Lang - Breakin Me,Psapp - I Want That
